timestamp,underlying_price,strike,dte,option_type,open_interest,volume,iv
2026-09-04 08:15:00,534.21,530.5,2.0,call,25,3,0.23486
2026-09-04 08:15:00,534.21,530.5,2.0,put,75,5,0.23999
2026-09-04 08:15:00,534.21,531.0,2.0,call,205,43,0.22741
2026-09-04 08:15:00,534.21,531.0,2.0,put,162,10,0.23737
2026-09-04 08:15:00,534.21,531.5,2.0,call,254,59,0.21768
2026-09-04 08:15:00,534.21,531.5,2.0,put,265,19,0.22981
2026-09-04 08:15:00,534.21,532.0,2.0,call,684,50,0.20709
2026-09-04 08:15:00,534.21,532.0,2.0,put,529,67,0.22303
2026-09-04 08:15:00,534.21,532.5,2.0,call,777,157,0.20405
2026-09-04 08:15:00,534.21,532.5,2.0,put,793,113,0.21474
2026-09-04 08:15:00,534.21,533.0,2.0,call,1007,148,0.19647
2026-09-04 08:15:00,534.21,533.0,2.0,put,1084,108,0.21303
2026-09-04 08:15:00,534.21,533.5,2.0,call,1197,270,0.18806
2026-09-04 08:15:00,534.21,533.5,2.0,put,1332,87,0.19896
2026-09-04 08:15:00,534.21,534.0,2.0,call,1533,338,0.1864
2026-09-04 08:15:00,534.21,534.0,2.0,put,1725,170,0.19951
2026-09-04 08:15:00,534.21,534.5,2.0,call,1785,415,0.18804
2026-09-04 08:15:00,534.21,534.5,2.0,put,1731,317,0.20116
2026-09-04 08:15:00,534.21,535.0,2.0,call,1821,338,0.19299
2026-09-04 08:15:00,534.21,535.0,2.0,put,1840,217,0.20989
2026-09-04 08:15:00,534.21,535.5,2.0,call,1574,119,0.19996
2026-09-04 08:15:00,534.21,535.5,2.0,put,1535,240,0.21311
2026-09-04 08:15:00,534.21,536.0,2.0,call,983,102,0.20126
2026-09-04 08:15:00,534.21,536.0,2.0,put,958,70,0.22115
2026-09-04 08:15:00,534.21,536.5,2.0,call,653,33,0.21191
2026-09-04 08:15:00,534.21,536.5,2.0,put,526,93,0.22374
2026-09-04 08:15:00,534.21,537.0,2.0,call,319,46,0.21787
2026-09-04 08:15:00,534.21,537.0,2.0,put,274,52,0.2279
2026-09-04 08:15:00,534.21,537.5,2.0,call,25,1,0.2284
2026-09-04 08:15:00,534.21,537.5,2.0,put,124,9,0.23844
2026-09-04 08:15:00,534.21,538.0,2.0,call,123,28,0.22845
2026-09-04 08:15:00,534.21,538.0,2.0,put,25,3,0.2444
2026-09-04 08:15:00,534.21,538.5,2.0,call,92,17,0.24004
2026-09-04 08:15:00,534.21,538.5,2.0,put,104,19,0.24389
2026-09-04 08:15:00,534.21,539.0,2.0,call,25,4,0.24133
2026-09-04 08:15:00,534.21,539.0,2.0,put,65,9,0.2517
2026-09-04 08:20:00,534.16,529.0,2.0,call,101,18,0.24758
2026-09-04 08:20:00,534.16,529.0,2.0,put,74,10,0.25994
2026-09-04 08:20:00,534.16,529.5,2.0,call,25,3,0.23955
2026-09-04 08:20:00,534.16,529.5,2.0,put,25,1,0.2565
2026-09-04 08:20:00,534.16,530.0,2.0,call,25,5,0.241
2026-09-04 08:20:00,534.16,530.0,2.0,put,25,4,0.24763
2026-09-04 08:20:00,534.16,530.5,2.0,call,73,11,0.23129
2026-09-04 08:20:00,534.16,530.5,2.0,put,25,5,0.24146
2026-09-04 08:20:00,534.16,531.0,2.0,call,185,32,0.22391
2026-09-04 08:20:00,534.16,531.0,2.0,put,144,31,0.23279
2026-09-04 08:20:00,534.16,531.5,2.0,call,396,39,0.21654
2026-09-04 08:20:00,534.16,531.5,2.0,put,402,35,0.23272
2026-09-04 08:20:00,534.16,532.0,2.0,call,548,111,0.20931
2026-09-04 08:20:00,534.16,532.0,2.0,put,645,112,0.22711
2026-09-04 08:20:00,534.16,532.5,2.0,call,787,125,0.20947
2026-09-04 08:20:00,534.16,532.5,2.0,put,885,82,0.21338
2026-09-04 08:20:00,534.16,533.0,2.0,call,887,169,0.19638
2026-09-04 08:20:00,534.16,533.0,2.0,put,1235,189,0.21607
2026-09-04 08:20:00,534.16,533.5,2.0,call,1333,291,0.19232
2026-09-04 08:20:00,534.16,533.5,2.0,put,1459,145,0.20333
2026-09-04 08:20:00,534.16,534.0,2.0,call,1575,175,0.18181
2026-09-04 08:20:00,534.16,534.0,2.0,put,1835,333,0.19948
2026-09-04 08:20:00,534.16,534.5,2.0,call,1858,228,0.1914
2026-09-04 08:20:00,534.16,534.5,2.0,put,1688,279,0.19927
2026-09-04 08:20:00,534.16,535.0,2.0,call,1811,96,0.18732
2026-09-04 08:20:00,534.16,535.0,2.0,put,1715,211,0.21174
2026-09-04 08:20:00,534.16,535.5,2.0,call,1477,324,0.19684
2026-09-04 08:20:00,534.16,535.5,2.0,put,1557,261,0.21317
2026-09-04 08:20:00,534.16,536.0,2.0,call,981,71,0.20973
2026-09-04 08:20:00,534.16,536.0,2.0,put,1186,85,0.22287
2026-09-04 08:20:00,534.16,536.5,2.0,call,603,111,0.21709
2026-09-04 08:20:00,534.16,536.5,2.0,put,479,95,0.22592
2026-09-04 08:20:00,534.16,537.0,2.0,call,327,43,0.22024
2026-09-04 08:20:00,534.16,537.0,2.0,put,212,40,0.23126
2026-09-04 08:20:00,534.16,537.5,2.0,call,53,10,0.22128
2026-09-04 08:20:00,534.16,537.5,2.0,put,68,14,0.23304
2026-09-04 08:20:00,534.16,538.0,2.0,call,25,4,0.2323
2026-09-04 08:20:00,534.16,538.0,2.0,put,173,29,0.24104
2026-09-04 08:20:00,534.16,538.5,2.0,call,72,9,0.2361
2026-09-04 08:20:00,534.16,538.5,2.0,put,128,17,0.24561
2026-09-04 08:20:00,534.16,539.0,2.0,call,25,4,0.244
2026-09-04 08:20:00,534.16,539.0,2.0,put,25,2,0.25668
2026-09-04 08:25:00,534.12,529.0,2.0,call,40,3,0.24831
2026-09-04 08:25:00,534.12,529.0,2.0,put,46,4,0.2575
2026-09-04 08:25:00,534.12,529.5,2.0,call,31,7,0.23402
2026-09-04 08:25:00,534.12,529.5,2.0,put,25,2,0.25718
2026-09-04 08:25:00,534.12,530.0,2.0,call,25,4,0.23106
2026-09-04 08:25:00,534.12,530.0,2.0,put,89,9,0.24939
2026-09-04 08:25:00,534.12,530.5,2.0,call,54,6,0.23032
2026-09-04 08:25:00,534.12,530.5,2.0,put,25,3,0.24893
2026-09-04 08:25:00,534.12,531.0,2.0,call,181,38,0.21971
2026-09-04 08:25:00,534.12,531.0,2.0,put,270,63,0.2391
2026-09-04 08:25:00,534.12,531.5,2.0,call,299,20,0.21591
2026-09-04 08:25:00,534.12,531.5,2.0,put,169,11,0.22872
2026-09-04 08:25:00,534.12,532.0,2.0,call,461,67,0.21011
2026-09-04 08:25:00,534.12,532.0,2.0,put,766,89,0.22231
2026-09-04 08:25:00,534.12,532.5,2.0,call,854,92,0.20343
2026-09-04 08:25:00,534.12,532.5,2.0,put,958,108,0.2156
2026-09-04 08:25:00,534.12,533.0,2.0,call,914,69,0.20334
2026-09-04 08:25:00,534.12,533.0,2.0,put,1097,189,0.20775
2026-09-04 08:25:00,534.12,533.5,2.0,call,1206,84,0.1968
2026-09-04 08:25:00,534.12,533.5,2.0,put,1669,212,0.20229
2026-09-04 08:25:00,534.12,534.0,2.0,call,1647,128,0.18884
2026-09-04 08:25:00,534.12,534.0,2.0,put,1861,106,0.20026
2026-09-04 08:25:00,534.12,534.5,2.0,call,1767,151,0.1844
2026-09-04 08:25:00,534.12,534.5,2.0,put,1776,244,0.20113
2026-09-04 08:25:00,534.12,535.0,2.0,call,1692,167,0.19692
2026-09-04 08:25:00,534.12,535.0,2.0,put,1660,251,0.20473
2026-09-04 08:25:00,534.12,535.5,2.0,call,1488,354,0.20411
2026-09-04 08:25:00,534.12,535.5,2.0,put,1411,203,0.20902
2026-09-04 08:25:00,534.12,536.0,2.0,call,1078,93,0.19922
2026-09-04 08:25:00,534.12,536.0,2.0,put,1159,221,0.21646
2026-09-04 08:25:00,534.12,536.5,2.0,call,558,61,0.21387
2026-09-04 08:25:00,534.12,536.5,2.0,put,443,46,0.22696
2026-09-04 08:25:00,534.12,537.0,2.0,call,269,17,0.2198
2026-09-04 08:25:00,534.12,537.0,2.0,put,418,74,0.23234
2026-09-04 08:25:00,534.12,537.5,2.0,call,25,1,0.22955
2026-09-04 08:25:00,534.12,537.5,2.0,put,31,3,0.23737
2026-09-04 08:25:00,534.12,538.0,2.0,call,25,4,0.23002
2026-09-04 08:25:00,534.12,538.0,2.0,put,25,5,0.24552
2026-09-04 08:25:00,534.12,538.5,2.0,call,25,2,0.23841
2026-09-04 08:25:00,534.12,538.5,2.0,put,25,5,0.25753
2026-09-04 08:25:00,534.12,539.0,2.0,call,60,3,0.24304
2026-09-04 08:25:00,534.12,539.0,2.0,put,25,4,0.26009
2026-09-04 08:30:00,534.08,529.0,2.0,call,25,2,0.24477
2026-09-04 08:30:00,534.08,529.0,2.0,put,25,1,0.25676
2026-09-04 08:30:00,534.08,529.5,2.0,call,25,4,0.24489
2026-09-04 08:30:00,534.08,529.5,2.0,put,43,10,0.25435
2026-09-04 08:30:00,534.08,530.0,2.0,call,115,17,0.23611
2026-09-04 08:30:00,534.08,530.0,2.0,put,230,14,0.24949
2026-09-04 08:30:00,534.08,530.5,2.0,call,162,20,0.23026
2026-09-04 08:30:00,534.08,530.5,2.0,put,153,31,0.24121
2026-09-04 08:30:00,534.08,531.0,2.0,call,70,14,0.22007
2026-09-04 08:30:00,534.08,531.0,2.0,put,140,14,0.23535
2026-09-04 08:30:00,534.08,531.5,2.0,call,200,42,0.21951
2026-09-04 08:30:00,534.08,531.5,2.0,put,406,22,0.22769
2026-09-04 08:30:00,534.08,532.0,2.0,call,571,99,0.2048
2026-09-04 08:30:00,534.08,532.0,2.0,put,673,143,0.21628
2026-09-04 08:30:00,534.08,532.5,2.0,call,843,116,0.20362
2026-09-04 08:30:00,534.08,532.5,2.0,put,1001,113,0.21646
2026-09-04 08:30:00,534.08,533.0,2.0,call,1115,85,0.19667
2026-09-04 08:30:00,534.08,533.0,2.0,put,1171,161,0.21473
2026-09-04 08:30:00,534.08,533.5,2.0,call,1226,286,0.1881
2026-09-04 08:30:00,534.08,533.5,2.0,put,1540,156,0.19599
2026-09-04 08:30:00,534.08,534.0,2.0,call,1602,333,0.18459
2026-09-04 08:30:00,534.08,534.0,2.0,put,1970,216,0.19469
2026-09-04 08:30:00,534.08,534.5,2.0,call,1912,97,0.19479
2026-09-04 08:30:00,534.08,534.5,2.0,put,1832,389,0.20184
2026-09-04 08:30:00,534.08,535.0,2.0,call,1846,170,0.19604
2026-09-04 08:30:00,534.08,535.0,2.0,put,1761,259,0.20626
2026-09-04 08:30:00,534.08,535.5,2.0,call,1571,191,0.20767
2026-09-04 08:30:00,534.08,535.5,2.0,put,1350,171,0.21628
2026-09-04 08:30:00,534.08,536.0,2.0,call,1015,124,0.20598
2026-09-04 08:30:00,534.08,536.0,2.0,put,970,162,0.21602
2026-09-04 08:30:00,534.08,536.5,2.0,call,600,120,0.2152
2026-09-04 08:30:00,534.08,536.5,2.0,put,631,117,0.2261
2026-09-04 08:30:00,534.08,537.0,2.0,call,405,82,0.21895
2026-09-04 08:30:00,534.08,537.0,2.0,put,304,24,0.2294
2026-09-04 08:30:00,534.08,537.5,2.0,call,102,10,0.21998
2026-09-04 08:30:00,534.08,537.5,2.0,put,84,4,0.23669
2026-09-04 08:30:00,534.08,538.0,2.0,call,25,4,0.23192
2026-09-04 08:30:00,534.08,538.0,2.0,put,38,7,0.24599
2026-09-04 08:30:00,534.08,538.5,2.0,call,25,2,0.24206
2026-09-04 08:30:00,534.08,538.5,2.0,put,25,3,0.25335
2026-09-04 08:30:00,534.08,539.0,2.0,call,25,3,0.24472
2026-09-04 08:30:00,534.08,539.0,2.0,put,77,14,0.25349
2026-09-04 08:35:00,533.98,529.0,2.0,call,25,1,0.24213
2026-09-04 08:35:00,533.98,529.0,2.0,put,25,2,0.25402
2026-09-04 08:35:00,533.98,529.5,2.0,call,25,3,0.23652
2026-09-04 08:35:00,533.98,529.5,2.0,put,25,2,0.25175
2026-09-04 08:35:00,533.98,530.0,2.0,call,25,1,0.23001
2026-09-04 08:35:00,533.98,530.0,2.0,put,25,1,0.24741
2026-09-04 08:35:00,533.98,530.5,2.0,call,25,3,0.23017
2026-09-04 08:35:00,533.98,530.5,2.0,put,25,5,0.23562
2026-09-04 08:35:00,533.98,531.0,2.0,call,84,10,0.22729
2026-09-04 08:35:00,533.98,531.0,2.0,put,131,23,0.23107
2026-09-04 08:35:00,533.98,531.5,2.0,call,312,55,0.21533
2026-09-04 08:35:00,533.98,531.5,2.0,put,538,79,0.2311
2026-09-04 08:35:00,533.98,532.0,2.0,call,593,80,0.20443
2026-09-04 08:35:00,533.98,532.0,2.0,put,650,65,0.22003
2026-09-04 08:35:00,533.98,532.5,2.0,call,692,64,0.2016
2026-09-04 08:35:00,533.98,532.5,2.0,put,934,161,0.21408
2026-09-04 08:35:00,533.98,533.0,2.0,call,1144,99,0.19397
2026-09-04 08:35:00,533.98,533.0,2.0,put,1307,284,0.20763
2026-09-04 08:35:00,533.98,533.5,2.0,call,1375,287,0.19058
2026-09-04 08:35:00,533.98,533.5,2.0,put,1723,278,0.20733
2026-09-04 08:35:00,533.98,534.0,2.0,call,1761,349,0.18759
2026-09-04 08:35:00,533.98,534.0,2.0,put,1599,227,0.19337
2026-09-04 08:35:00,533.98,534.5,2.0,call,1806,145,0.18969
2026-09-04 08:35:00,533.98,534.5,2.0,put,1841,178,0.20473
2026-09-04 08:35:00,533.98,535.0,2.0,call,1594,141,0.196
2026-09-04 08:35:00,533.98,535.0,2.0,put,1612,154,0.20622
2026-09-04 08:35:00,533.98,535.5,2.0,call,1307,232,0.20493
2026-09-04 08:35:00,533.98,535.5,2.0,put,1239,163,0.21248
2026-09-04 08:35:00,533.98,536.0,2.0,call,871,83,0.21296
2026-09-04 08:35:00,533.98,536.0,2.0,put,806,71,0.22226
2026-09-04 08:35:00,533.98,536.5,2.0,call,518,53,0.2184
2026-09-04 08:35:00,533.98,536.5,2.0,put,456,74,0.23098
2026-09-04 08:35:00,533.98,537.0,2.0,call,189,13,0.22173
2026-09-04 08:35:00,533.98,537.0,2.0,put,202,46,0.23237
2026-09-04 08:35:00,533.98,537.5,2.0,call,126,11,0.22919
2026-09-04 08:35:00,533.98,537.5,2.0,put,96,5,0.23262
2026-09-04 08:35:00,533.98,538.0,2.0,call,25,2,0.23095
2026-09-04 08:35:00,533.98,538.0,2.0,put,27,3,0.24725
2026-09-04 08:35:00,533.98,538.5,2.0,call,25,4,0.23371
2026-09-04 08:35:00,533.98,538.5,2.0,put,53,10,0.25366
2026-09-04 08:35:00,533.98,539.0,2.0,call,25,5,0.25197
2026-09-04 08:35:00,533.98,539.0,2.0,put,25,5,0.25641
2026-09-04 08:40:00,533.86,529.0,2.0,call,25,1,0.2485
2026-09-04 08:40:00,533.86,529.0,2.0,put,25,2,0.25884
2026-09-04 08:40:00,533.86,529.5,2.0,call,80,17,0.24079
2026-09-04 08:40:00,533.86,529.5,2.0,put,25,1,0.24517
2026-09-04 08:40:00,533.86,530.0,2.0,call,25,2,0.2293
2026-09-04 08:40:00,533.86,530.0,2.0,put,198,10,0.2414
2026-09-04 08:40:00,533.86,530.5,2.0,call,108,7,0.22678
2026-09-04 08:40:00,533.86,530.5,2.0,put,25,1,0.24145
2026-09-04 08:40:00,533.86,531.0,2.0,call,120,21,0.22237
2026-09-04 08:40:00,533.86,531.0,2.0,put,189,18,0.23018
2026-09-04 08:40:00,533.86,531.5,2.0,call,298,66,0.21365
2026-09-04 08:40:00,533.86,531.5,2.0,put,496,90,0.22063
2026-09-04 08:40:00,533.86,532.0,2.0,call,653,76,0.20869
2026-09-04 08:40:00,533.86,532.0,2.0,put,801,128,0.21647
2026-09-04 08:40:00,533.86,532.5,2.0,call,991,201,0.19484
2026-09-04 08:40:00,533.86,532.5,2.0,put,1147,233,0.2124
2026-09-04 08:40:00,533.86,533.0,2.0,call,1133,209,0.19185
2026-09-04 08:40:00,533.86,533.0,2.0,put,1386,206,0.20043
2026-09-04 08:40:00,533.86,533.5,2.0,call,1591,212,0.18612
2026-09-04 08:40:00,533.86,533.5,2.0,put,1823,97,0.19671
2026-09-04 08:40:00,533.86,534.0,2.0,call,1913,201,0.18742
2026-09-04 08:40:00,533.86,534.0,2.0,put,1798,341,0.19731
2026-09-04 08:40:00,533.86,534.5,2.0,call,1904,397,0.19605
2026-09-04 08:40:00,533.86,534.5,2.0,put,1780,353,0.21037
2026-09-04 08:40:00,533.86,535.0,2.0,call,1629,200,0.20541
2026-09-04 08:40:00,533.86,535.0,2.0,put,1632,269,0.21288
2026-09-04 08:40:00,533.86,535.5,2.0,call,1095,261,0.2083
2026-09-04 08:40:00,533.86,535.5,2.0,put,1138,261,0.21721
2026-09-04 08:40:00,533.86,536.0,2.0,call,718,147,0.21238
2026-09-04 08:40:00,533.86,536.0,2.0,put,574,118,0.22147
2026-09-04 08:40:00,533.86,536.5,2.0,call,342,70,0.213
2026-09-04 08:40:00,533.86,536.5,2.0,put,403,40,0.22673
2026-09-04 08:40:00,533.86,537.0,2.0,call,55,6,0.22376
2026-09-04 08:40:00,533.86,537.0,2.0,put,83,4,0.23787
2026-09-04 08:40:00,533.86,537.5,2.0,call,124,8,0.22779
2026-09-04 08:40:00,533.86,537.5,2.0,put,25,3,0.24161
2026-09-04 08:40:00,533.86,538.0,2.0,call,93,17,0.23827
2026-09-04 08:40:00,533.86,538.0,2.0,put,74,9,0.24819
2026-09-04 08:40:00,533.86,538.5,2.0,call,31,3,0.24136
2026-09-04 08:40:00,533.86,538.5,2.0,put,72,4,0.25789
2026-09-04 08:40:00,533.86,539.0,2.0,call,25,5,0.24641
2026-09-04 08:40:00,533.86,539.0,2.0,put,25,1,0.25775
2026-09-04 08:45:00,533.73,529.0,2.0,call,25,5,0.24081
2026-09-04 08:45:00,533.73,529.0,2.0,put,173,21,0.25656
2026-09-04 08:45:00,533.73,529.5,2.0,call,25,5,0.23777
2026-09-04 08:45:00,533.73,529.5,2.0,put,148,33,0.24957
2026-09-04 08:45:00,533.73,530.0,2.0,call,35,4,0.2297
2026-09-04 08:45:00,533.73,530.0,2.0,put,25,3,0.24356
2026-09-04 08:45:00,533.73,530.5,2.0,call,95,10,0.21974
2026-09-04 08:45:00,533.73,530.5,2.0,put,185,18,0.23881
2026-09-04 08:45:00,533.73,531.0,2.0,call,268,28,0.2202
2026-09-04 08:45:00,533.73,531.0,2.0,put,176,38,0.2295
2026-09-04 08:45:00,533.73,531.5,2.0,call,383,73,0.21213
2026-09-04 08:45:00,533.73,531.5,2.0,put,428,84,0.22478
2026-09-04 08:45:00,533.73,532.0,2.0,call,621,139,0.2056
2026-09-04 08:45:00,533.73,532.0,2.0,put,741,144,0.21593
2026-09-04 08:45:00,533.73,532.5,2.0,call,1160,167,0.20111
2026-09-04 08:45:00,533.73,532.5,2.0,put,1168,222,0.21273
2026-09-04 08:45:00,533.73,533.0,2.0,call,1346,272,0.19468
2026-09-04 08:45:00,533.73,533.0,2.0,put,1668,242,0.21206
2026-09-04 08:45:00,533.73,533.5,2.0,call,1592,132,0.18475
2026-09-04 08:45:00,533.73,533.5,2.0,put,2049,165,0.19959
2026-09-04 08:45:00,533.73,534.0,2.0,call,1911,266,0.1849
2026-09-04 08:45:00,533.73,534.0,2.0,put,1822,428,0.20065
2026-09-04 08:45:00,533.73,534.5,2.0,call,1800,396,0.19219
2026-09-04 08:45:00,533.73,534.5,2.0,put,1780,185,0.20783
2026-09-04 08:45:00,533.73,535.0,2.0,call,1609,263,0.19989
2026-09-04 08:45:00,533.73,535.0,2.0,put,1474,161,0.20938
2026-09-04 08:45:00,533.73,535.5,2.0,call,1035,98,0.20833
2026-09-04 08:45:00,533.73,535.5,2.0,put,1052,241,0.21935
2026-09-04 08:45:00,533.73,536.0,2.0,call,586,93,0.21403
2026-09-04 08:45:00,533.73,536.0,2.0,put,623,76,0.22719
2026-09-04 08:45:00,533.73,536.5,2.0,call,374,27,0.2159
2026-09-04 08:45:00,533.73,536.5,2.0,put,397,57,0.22802
2026-09-04 08:45:00,533.73,537.0,2.0,call,31,4,0.22275
2026-09-04 08:45:00,533.73,537.0,2.0,put,25,4,0.2324
2026-09-04 08:45:00,533.73,537.5,2.0,call,25,2,0.22819
2026-09-04 08:45:00,533.73,537.5,2.0,put,32,6,0.24468
2026-09-04 08:45:00,533.73,538.0,2.0,call,25,3,0.23376
2026-09-04 08:45:00,533.73,538.0,2.0,put,132,20,0.24493
2026-09-04 08:45:00,533.73,538.5,2.0,call,25,4,0.24368
2026-09-04 08:45:00,533.73,538.5,2.0,put,130,15,0.25262
2026-09-04 08:45:00,533.73,539.0,2.0,call,25,3,0.24899
2026-09-04 08:45:00,533.73,539.0,2.0,put,25,1,0.26053
2026-09-04 08:50:00,533.6,529.0,2.0,call,25,2,0.24054
2026-09-04 08:50:00,533.6,529.0,2.0,put,25,2,0.2511
2026-09-04 08:50:00,533.6,529.5,2.0,call,27,1,0.23153
2026-09-04 08:50:00,533.6,529.5,2.0,put,67,10,0.2447
2026-09-04 08:50:00,533.6,530.0,2.0,call,25,2,0.23016
2026-09-04 08:50:00,533.6,530.0,2.0,put,25,1,0.24235
2026-09-04 08:50:00,533.6,530.5,2.0,call,38,2,0.21885
2026-09-04 08:50:00,533.6,530.5,2.0,put,179,31,0.23491
2026-09-04 08:50:00,533.6,531.0,2.0,call,65,5,0.21913
2026-09-04 08:50:00,533.6,531.0,2.0,put,354,61,0.23194
2026-09-04 08:50:00,533.6,531.5,2.0,call,380,74,0.2102
2026-09-04 08:50:00,533.6,531.5,2.0,put,520,98,0.22502
2026-09-04 08:50:00,533.6,532.0,2.0,call,847,154,0.20013
2026-09-04 08:50:00,533.6,532.0,2.0,put,896,121,0.20909
2026-09-04 08:50:00,533.6,532.5,2.0,call,1181,205,0.19677
2026-09-04 08:50:00,533.6,532.5,2.0,put,1463,181,0.20794
2026-09-04 08:50:00,533.6,533.0,2.0,call,1484,237,0.18991
2026-09-04 08:50:00,533.6,533.0,2.0,put,1729,384,0.20285
2026-09-04 08:50:00,533.6,533.5,2.0,call,1877,352,0.18861
2026-09-04 08:50:00,533.6,533.5,2.0,put,2066,216,0.20257
2026-09-04 08:50:00,533.6,534.0,2.0,call,1882,132,0.18695
2026-09-04 08:50:00,533.6,534.0,2.0,put,1866,392,0.20077
2026-09-04 08:50:00,533.6,534.5,2.0,call,1791,343,0.19381
2026-09-04 08:50:00,533.6,534.5,2.0,put,1755,262,0.20558
2026-09-04 08:50:00,533.6,535.0,2.0,call,1302,189,0.1966
2026-09-04 08:50:00,533.6,535.0,2.0,put,1393,202,0.21183
2026-09-04 08:50:00,533.6,535.5,2.0,call,843,178,0.21341
2026-09-04 08:50:00,533.6,535.5,2.0,put,820,131,0.2216
2026-09-04 08:50:00,533.6,536.0,2.0,call,475,90,0.21693
2026-09-04 08:50:00,533.6,536.0,2.0,put,621,86,0.2249
2026-09-04 08:50:00,533.6,536.5,2.0,call,300,16,0.2258
2026-09-04 08:50:00,533.6,536.5,2.0,put,187,39,0.22805
2026-09-04 08:50:00,533.6,537.0,2.0,call,232,32,0.21918
2026-09-04 08:50:00,533.6,537.0,2.0,put,76,12,0.24355
2026-09-04 08:50:00,533.6,537.5,2.0,call,25,4,0.23358
2026-09-04 08:50:00,533.6,537.5,2.0,put,137,13,0.24692
2026-09-04 08:50:00,533.6,538.0,2.0,call,43,6,0.23803
2026-09-04 08:50:00,533.6,538.0,2.0,put,25,3,0.24664
2026-09-04 08:50:00,533.6,538.5,2.0,call,25,4,0.23964
2026-09-04 08:50:00,533.6,538.5,2.0,put,83,17,0.25552
2026-09-04 08:50:00,533.6,539.0,2.0,call,25,5,0.25122
2026-09-04 08:50:00,533.6,539.0,2.0,put,52,7,0.26478
2026-09-04 08:55:00,533.47,529.0,2.0,call,25,1,0.23393
2026-09-04 08:55:00,533.47,529.0,2.0,put,62,12,0.24939
2026-09-04 08:55:00,533.47,529.5,2.0,call,85,9,0.22419
2026-09-04 08:55:00,533.47,529.5,2.0,put,25,3,0.24784
2026-09-04 08:55:00,533.47,530.0,2.0,call,193,12,0.22686
2026-09-04 08:55:00,533.47,530.0,2.0,put,25,5,0.24057
2026-09-04 08:55:00,533.47,530.5,2.0,call,163,17,0.22535
2026-09-04 08:55:00,533.47,530.5,2.0,put,25,1,0.23612
2026-09-04 08:55:00,533.47,531.0,2.0,call,260,47,0.21253
2026-09-04 08:55:00,533.47,531.0,2.0,put,205,29,0.23008
2026-09-04 08:55:00,533.47,531.5,2.0,call,380,84,0.21047
2026-09-04 08:55:00,533.47,531.5,2.0,put,585,59,0.22519
2026-09-04 08:55:00,533.47,532.0,2.0,call,871,138,0.20433
2026-09-04 08:55:00,533.47,532.0,2.0,put,1106,75,0.21849
2026-09-04 08:55:00,533.47,532.5,2.0,call,1221,66,0.19373
2026-09-04 08:55:00,533.47,532.5,2.0,put,1275,75,0.20658
2026-09-04 08:55:00,533.47,533.0,2.0,call,1636,390,0.19493
2026-09-04 08:55:00,533.47,533.0,2.0,put,1864,363,0.20051
2026-09-04 08:55:00,533.47,533.5,2.0,call,1795,253,0.18373
2026-09-04 08:55:00,533.47,533.5,2.0,put,1851,230,0.19312
2026-09-04 08:55:00,533.47,534.0,2.0,call,1877,445,0.19184
2026-09-04 08:55:00,533.47,534.0,2.0,put,2026,310,0.20242
2026-09-04 08:55:00,533.47,534.5,2.0,call,1566,183,0.1923
2026-09-04 08:55:00,533.47,534.5,2.0,put,1731,102,0.20955
2026-09-04 08:55:00,533.47,535.0,2.0,call,1215,62,0.20757
2026-09-04 08:55:00,533.47,535.0,2.0,put,1210,153,0.21294
2026-09-04 08:55:00,533.47,535.5,2.0,call,848,150,0.20596
2026-09-04 08:55:00,533.47,535.5,2.0,put,690,98,0.22277
2026-09-04 08:55:00,533.47,536.0,2.0,call,588,93,0.21821
2026-09-04 08:55:00,533.47,536.0,2.0,put,426,97,0.22653
2026-09-04 08:55:00,533.47,536.5,2.0,call,159,16,0.22715
2026-09-04 08:55:00,533.47,536.5,2.0,put,42,6,0.23435
2026-09-04 08:55:00,533.47,537.0,2.0,call,25,4,0.22999
2026-09-04 08:55:00,533.47,537.0,2.0,put,73,6,0.24144
2026-09-04 08:55:00,533.47,537.5,2.0,call,25,2,0.24019
2026-09-04 08:55:00,533.47,537.5,2.0,put,87,15,0.24114
2026-09-04 08:55:00,533.47,538.0,2.0,call,25,4,0.2376
2026-09-04 08:55:00,533.47,538.0,2.0,put,72,4,0.25097
2026-09-04 08:55:00,533.47,538.5,2.0,call,25,2,0.24563
2026-09-04 08:55:00,533.47,538.5,2.0,put,25,1,0.26302
2026-09-04 08:55:00,533.47,539.0,2.0,call,25,5,0.24893
2026-09-04 08:55:00,533.47,539.0,2.0,put,84,5,0.26436
2026-09-04 09:00:00,533.34,529.0,2.0,call,25,2,0.24027
2026-09-04 09:00:00,533.34,529.0,2.0,put,25,2,0.25333
2026-09-04 09:00:00,533.34,529.5,2.0,call,25,5,0.23333
2026-09-04 09:00:00,533.34,529.5,2.0,put,130,8,0.24662
2026-09-04 09:00:00,533.34,530.0,2.0,call,25,3,0.22539
2026-09-04 09:00:00,533.34,530.0,2.0,put,25,2,0.23229
2026-09-04 09:00:00,533.34,530.5,2.0,call,25,2,0.22497
2026-09-04 09:00:00,533.34,530.5,2.0,put,148,14,0.22953
2026-09-04 09:00:00,533.34,531.0,2.0,call,232,40,0.20984
2026-09-04 09:00:00,533.34,531.0,2.0,put,194,19,0.22412
2026-09-04 09:00:00,533.34,531.5,2.0,call,452,37,0.20629
2026-09-04 09:00:00,533.34,531.5,2.0,put,688,116,0.21818
